LineId,type,time,Content,EventId,EventTemplate,ParameterList
4399,SYSCALL,1584186011.584:456,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2db8be a1=563ce486b30b a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2db8be', 'a1=563ce486b30b a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4400,CWD,1584186011.584:456,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4401,PATH,1584186011.584:456,"item=0 name=""/ftp/files"" inode=1290242 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files""', '1290242', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4402,PROCTITLE,1584186011.584:456,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4403,SYSCALL,1584186011.584:457,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2db8be a1=563ce486b323 a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2db8be', 'a1=563ce486b323 a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4404,CWD,1584186011.584:457,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4405,PATH,1584186011.584:457,"item=0 name=""/ftp/files"" inode=1290242 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files""', '1290242', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4406,PROCTITLE,1584186011.584:457,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4407,SYSCALL,1584186011.584:458,"arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=563ce5fcf2c0 a2=90800 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=openat AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['257 success=yes', '3', 'a0=ffffff9c', 'a1=563ce5fcf2c0 a2=90800 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=openat AUID=""sepses""']"
4408,CWD,1584186011.584:458,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4409,PATH,1584186011.584:458,"item=0 name=""/ftp/files"" inode=1290242 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files""', '1290242', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4410,PROCTITLE,1584186011.584:458,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4411,SYSCALL,1584186011.584:459,"arch=c000003e syscall=192 success=no exit=-61 a0=7ffe1a2dac60 a1=7f3cf82c9bbe a2=563ce5fd7320 a3=ff items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['192 success=no', '-61', 'a0=7ffe1a2dac60', 'a1=7f3cf82c9bbe a2=563ce5fd7320 a3=ff', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses""']"
4412,CWD,1584186011.584:459,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4413,PATH,1584186011.584:459,"item=0 name=""/ftp/files/testfolder"" inode=1290243 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/testfolder""', '1290243', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4414,PROCTITLE,1584186011.584:459,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4415,SYSCALL,1584186011.584:460,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac60 a1=563ce486b30b a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac60', 'a1=563ce486b30b a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4416,CWD,1584186011.584:460,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4417,PATH,1584186011.584:460,"item=0 name=""/ftp/files/testfolder"" inode=1290243 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/testfolder""', '1290243', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4418,PROCTITLE,1584186011.584:460,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4419,SYSCALL,1584186011.584:461,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac60 a1=563ce486b323 a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac60', 'a1=563ce486b323 a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4420,CWD,1584186011.584:461,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4421,PATH,1584186011.584:461,"item=0 name=""/ftp/files/testfolder"" inode=1290243 dev=08:01 mode=040777 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/testfolder""', '1290243', '08:01', '040777', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4422,PROCTITLE,1584186011.584:461,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4423,SYSCALL,1584186011.584:462,"arch=c000003e syscall=192 success=no exit=-61 a0=7ffe1a2dac70 a1=7f3cf82c9bbe a2=563ce5fd7430 a3=ff items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['192 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=7f3cf82c9bbe a2=563ce5fd7430 a3=ff', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses""']"
4424,CWD,1584186011.584:462,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4425,PATH,1584186011.584:462,"item=0 name=""/ftp/files/again"" inode=1290246 dev=08:01 mode=040755 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/again""', '1290246', '08:01', '040755', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4426,PROCTITLE,1584186011.584:462,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4427,SYSCALL,1584186011.584:463,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac70 a1=563ce486b30b a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=563ce486b30b a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4428,CWD,1584186011.584:463,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4429,PATH,1584186011.584:463,"item=0 name=""/ftp/files/again"" inode=1290246 dev=08:01 mode=040755 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/again""', '1290246', '08:01', '040755', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4430,PROCTITLE,1584186011.584:463,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4431,SYSCALL,1584186011.584:464,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac70 a1=563ce486b323 a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=563ce486b323 a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4432,CWD,1584186011.584:464,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4433,PATH,1584186011.584:464,"item=0 name=""/ftp/files/again"" inode=1290246 dev=08:01 mode=040755 ouid=1001 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""ftp_akep"" OGID=""sepses""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/again""', '1290246', '08:01', '040755', '1001', '1000', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""ftp_akep"" OGID=""sepses""']"
4434,PROCTITLE,1584186011.584:464,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4435,SYSCALL,1584186011.584:465,"arch=c000003e syscall=192 success=no exit=-61 a0=7ffe1a2dac70 a1=7f3cf82c9bbe a2=563ce5fd7560 a3=ff items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['192 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=7f3cf82c9bbe a2=563ce5fd7560 a3=ff', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=lgetxattr AUID=""sepses""']"
4436,CWD,1584186011.584:465,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4437,PATH,1584186011.584:465,"item=0 name=""/ftp/files/.."" inode=1290241 dev=08:01 mode=040555 ouid=65534 ogid=65534 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""nobody"" OGID=""nogroup""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/..""', '1290241', '08:01', '040555', '65534', '65534', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""nobody"" OGID=""nogroup""']"
4438,PROCTITLE,1584186011.584:465,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4439,SYSCALL,1584186011.584:466,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac70 a1=563ce486b30b a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=563ce486b30b a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4440,CWD,1584186011.584:466,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4441,PATH,1584186011.584:466,"item=0 name=""/ftp/files/.."" inode=1290241 dev=08:01 mode=040555 ouid=65534 ogid=65534 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""nobody"" OGID=""nogroup""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/..""', '1290241', '08:01', '040555', '65534', '65534', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""nobody"" OGID=""nogroup""']"
4442,PROCTITLE,1584186011.584:466,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
4443,SYSCALL,1584186011.584:467,"arch=c000003e syscall=191 success=no exit=-61 a0=7ffe1a2dac70 a1=563ce486b323 a2=0 a3=0 items=1 ppid=10164 pid=10165 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=5 comm=""ls"" exe=""/bin/ls"" key=""ftp""ARCH=x86_64 SYSCALL=getxattr AUID=""sepses"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",05312c64,"arch=c000003e syscall=<*> <*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*> <*> <*> UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","['191 success=no', '-61', 'a0=7ffe1a2dac70', 'a1=563ce486b323 a2=0 a3=0', '1', '10164', '10165', '1000', '0', '0', '0', '0', '0', '0', '0', '0 tty=pts0', '5', 'comm=""ls""', 'exe=""/bin/ls"" key=""ftp""\x1dARCH=x86_64 SYSCALL=getxattr AUID=""sepses""']"
4444,CWD,1584186011.584:467,"cwd=""/home/sepses""",d1dca6f9,"cwd=""/home/sepses""",[]
4445,PATH,1584186011.584:467,"item=0 name=""/ftp/files/.."" inode=1290241 dev=08:01 mode=040555 ouid=65534 ogid=65534 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0OUID=""nobody"" OGID=""nogroup""",30e661ce,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> <*> cap_fp=<*> cap_fi=<*> cap_fe=<*> <*> <*>,"['0 name=""/ftp/files/..""', '1290241', '08:01', '040555', '65534', '65534', '00:00', 'nametype=NORMAL', '0', '0', '0', 'cap_fver=0\x1dOUID=""nobody"" OGID=""nogroup""']"
4446,PROCTITLE,1584186011.584:467,proctitle=6C73002D6C61002F6674702F66696C6573,743634c7,proctitle=6C73002D6C61002F6674702F66696C<*>,['6573']
